acceptance_radius,import_ZTF,import_OSC,import_local,import_lightcurve,reimport_catalog,search_radius,Pcc_filter,Pcc_filter_alternative,star_separation,star_cut,date_range,late_phase,n_walkers,n_steps,n_cores,model,training_days,sorting_state,clean,SMOTE_state,clf_state,n_estimators,max_depth,feature_set,neighbors,recalculate_nature,classifier,n_samples,plot_lightcurve,do_observability,save_features,ra_deg,dec_deg,transient_source,object_name,object_name_in,ztf_name,tns_name,object_class,g_correct,r_correct,dust_map,red_amplitude,red_amplitude2,red_offset,red_magnitude,green_amplitude,green_amplitude2,green_offset,green_magnitude,model_color,late_color,late_color10,late_color20,late_color40,late_color60,bright_mjd,first_mjd,green_brightest,red_brightest,chi2,host_radius,host_separation,host_ra,host_dec,host_Pcc,host_magnitude,host_magnitude_g,host_magnitude_r,input_host_g_r,host_nature,photoz,photoz_err,specz,specz_err,best_host,redshift,redshift_label,delta_time,deltamag_red,deltamag_green,absmag,input_separation,input_size,input_magnitude,normal_separation,true_deltamag_red,true_deltamag_green,hostless_cut,RA_deg,DEC_deg,Redshift,Method,EBV,Explosion,Peak,Quality,Survey,prob_host_ra,prob_host_dec,prob_host_score,prob_host_2_ra,prob_host_2_dec,prob_host_2_score,prob_host_flag,sn_ra_deg,sn_dec_deg,prob_association_time,agreement_w_Pcc,prob_host_ls_id,prob_host_z_phot_median,prob_host_z_phot_std,prob_host_xr,prob_host_yr,prob_host_2_ls_id,prob_host_2_z_phot_median,prob_host_2_z_phot_std
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,14.7254583,18.2228333,other,CSS140925,CSS140925,--,--,--,,,SFD,,,,,,,,,,,,,,,,,,,,1.129443,0.6406000263605426,14.7253450424093,18.2226915561716,0.0120269732064283,21.46963056044765,22.89999950390174,21.686324465146484,1.2136750387552553,0.4899999999999999,0.486697,0.070629,,,27.0,0.486697,photoz,,,,,0.6406000263605426,1.129443,21.46963056044765,0.5671822538725217,,,0.1,14.7254583,18.2228333,0.46,Unknown,0.0568,56883.26,56918.66,Bronze,CSS,,,,,,,5,14.7254583,18.2228333,1.4132609367370605,True,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,303.577583,-18.182381,TNS,2021fpl,2021fpl,--,2021fpl,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.943267416199992,0.1106624182053147,303.57756192,-18.18235768,0.0139416250850127,22.2367176515054,23.1784348347899,22.290943327053125,0.887491507736776,0.6166666666666666,,,,,38.0,,none,,,,,0.1106624182053147,0.943267416199992,22.2367176515054,0.1173181817846785,,,0.1,303.577583,-18.182381,0.121,SN_features,0.0812,59264.69,59336.1,Gold,ZTF,,,,,,,0,303.577583,-18.182381,,,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,37.74919536,-17.34088179,TNS,2018ffj,2018ffj,--,2018ffj,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.8384169163454928,0.3134133052423612,37.74912441249265,-17.340827082317702,0.0147949687798489,22.58495014673172,23.43755779241141,22.71970651707334,0.7178512753380701,0.75,0.474143,0.07187,,,34.0,0.474143,photoz,,,,,0.3134133052423612,0.8384169163454928,22.58495014673172,0.3738155792567652,,,0.1,37.74919536,-17.34088179,0.234,Host_lines,0.0181,58307.49,58333.5,Gold,ZTF,37.74916691746982,-17.340802225760967,0.5310723854264148,37.748268203261915,-17.343326192408266,0.0007653243800748998,2,37.74919536,-17.34088179,2.5419421195983887,True,9906615009022748.0,0.390008,0.148165,0.10239310864790241,-0.2864312605211694,9906615009022718.0,0.254011,0.065876
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,27.62416667,-21.81261111,other,LSQ12dlf,LSQ12dlf,--,--,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.8256507103237819,7.017103066570092,27.62251503,-21.81381448,0.3111025800323658,23.027794494912165,24.99517437498067,22.967578032969115,0.0,0.4,,,,,13.0,,none,,,,,0.0,0.0,23.1,0.0,,,0.1,27.62416667,-21.81261111,0.255,SN_features,0.011,56098.62,56138.25,Gold,LSQ,,,,,,,5,27.62416667,-21.81261111,1.4389922618865967,False,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,161.924619,26.835057,TNS,2017beq,2017beq,--,2017beq,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.9779695493776426,0.2711302111606496,161.92462682,26.83498201,0.0403485900530524,23.53740642257094,23.237083345454785,22.652641005317246,0.5844423401375387,0.75,,,,,24.0,,none,,,,,0.2711302111606496,0.9779695493776426,23.53740642257094,0.277237886735012,,,0.1,161.924619,26.835057,0.31,SN_features,0.0273,57692.36,57840.16,Bronze,PS1,161.92462726404992,26.835005059649554,0.5651567093559124,161.92362512488722,26.839085868634626,0.0,2,161.924619,26.835057,2.4057199954986572,True,9906631206831812.0,0.47415,0.256573,-0.029750579676601774,0.18698526160392248,9906631206831796.0,1.016811,0.149516
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,212.6856597,-10.15983782,TNS,2016ard,2016ard,--,2016ard,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.6642297956194696,1.0917075210300775,212.68566541,-10.16014102,0.0225413873205461,23.12334786073769,23.17786591285772,22.758023783407516,0.4198421294502061,0.45,,,,,25.0,,none,,,,,1.0917075210300775,0.6642297956194696,23.12334786073769,1.6435690302208386,,,0.1,212.6856597,-10.15983782,0.2025,Host_lines,0.0433,57417.17,57453.85,Gold,PSST,,,,,,,0,212.6856597,-10.15983782,,,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,157.912458,31.00125,TNS,2021ejo,2021ejo,--,2021ejo,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.951448,38.30677790464541,157.902493447621,30.9949041769325,0.2750152206369978,18.43418312126065,19.904556463962045,18.837957099352764,0.0,0.911111111111111,0.175777,0.022955,,,4.0,0.175777,photoz,,,,,0.0,0.0,23.1,0.0,,,0.1,157.912458,31.00125,0.44,SN_features,0.0154,59217.72,59293.71,Gold,ZTF,,,,,,,5,157.912458,31.00125,1.4161078929901123,False,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,318.78333333,32.71702778,TNS,2019aamt,2019aamt,--,2019aamt,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.6534177924624304,0.9123211349015768,318.7832602,32.71727362,0.0073725601097328,21.8422567869287,23.183200301511533,21.961456311188908,1.2217439903226257,0.525,,,,,52.0,,none,,,,,0.9123211349015768,0.6534177924624304,21.8422567869287,1.3962294039521927,,,0.1,318.78333333,32.71702778,0.2138,Host_lines,0.126,58729.86,58772.2,Gold,ZTF,,,,,,,0,318.78333333,32.71702778,,,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,194.789,13.803,other,iPTF16asu,iPTF16asu,--,--,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.6621631,1.9904323394549777,194.7888052128145,13.8024804678213,0.0148244862921926,21.699188247495304,22.157423947421098,21.701867217986845,0.455556729434253,0.3388888888888889,0.430722,0.201561,,,17.0,0.430722,photoz,,,,,1.9904323394549777,0.6621631,21.699188247495304,3.0059547858450246,,,0.1,194.789,13.803,0.187,Host_lines,0.0275,57512.24,57523.64,Silver,iPTF,,,,,,,5,194.789,13.803,1.4196300506591797,True,,,,,,,,
3.0,False,False,False,False,False,1.0,i,r,1.0,0.1,inf,40.0,50.0,1000.0,1.0,single,20.0,42.0,0.0,42.0,42.0,100.0,7.0,13.0,20.0,False,,3.0,True,False,False,193.67195833,15.40472222,other,PTF10bfz,PTF10bfz,--,--,--,,,SFD,,,,,,,,,,,,,,,,,,,,0.9392387518328228,0.3331671832803226,193.671993831739,15.40463623509225,0.0108700873816909,21.882184805149222,22.191794538733884,22.00555784664907,0.1862366920848153,0.33125,,,,,22.0,,none,,,,,0.3331671832803226,0.9392387518328228,21.882184805149222,0.3547204399628772,,,0.1,193.67195833,15.40472222,0.1701,Host_spectrum,0.0176,55207.1,55231.69,Silver,PTF,193.67197077690284,15.404614166020796,0.5272083362775893,193.68046657850303,15.405073055272931,0.0,2,193.67195833,15.40472222,2.6624419689178467,True,9906627253046558.0,0.31672,0.286614,-0.044808850236677245,0.3889943251351724,9906627253046708.0,1.076375,0.554575
